"Date","Price","Open","High","Low","Change %"
"Oct 26, 2012","20,840.0","20,830.0","20,870.0","20,790.0","-0.05%"
"Oct 25, 2012","20,850.0","20,830.0","20,875.0","20,790.0","0.00%"
"Oct 24, 2012","20,850.0","20,830.0","20,875.0","20,790.0","-0.02%"
"Oct 23, 2012","20,855.0","20,835.0","20,875.0","20,790.0","0.02%"
"Oct 22, 2012","20,850.0","20,835.0","20,870.0","20,790.0","0.02%"
"Oct 19, 2012","20,845.0","20,825.0","20,885.0","20,800.0","0.00%"
"Oct 18, 2012","20,845.0","20,825.0","20,885.0","20,800.0","-0.02%"
"Oct 17, 2012","20,850.0","20,830.0","20,880.0","20,800.0","0.00%"
"Oct 16, 2012","20,850.0","20,800.0","20,880.0","20,800.0","0.00%"
"Oct 15, 2012","20,850.0","20,835.0","20,880.0","20,800.0","0.02%"
"Oct 12, 2012","20,845.0","20,800.0","20,885.0","20,800.0","-0.07%"
"Oct 11, 2012","20,860.0","20,840.0","20,880.0","20,800.0","0.02%"
"Oct 10, 2012","20,855.0","20,845.0","20,885.0","20,800.0","-0.07%"
"Oct 09, 2012","20,870.0","20,850.0","20,900.0","20,830.0","-0.08%"
"Oct 08, 2012","20,887.5","20,870.0","20,907.5","20,835.0","0.01%"
"Oct 05, 2012","20,885.0","20,870.0","20,905.0","20,835.0","-0.02%"
"Oct 04, 2012","20,890.0","20,850.0","20,895.0","20,830.0","0.00%"
"Oct 03, 2012","20,890.0","20,870.0","20,895.0","20,830.0","0.02%"
"Oct 02, 2012","20,885.0","20,850.0","20,900.0","20,830.0","0.01%"
"Oct 01, 2012","20,882.5","20,860.0","20,892.5","20,820.0","-0.01%"
"Sep 28, 2012","20,885.0","20,850.0","20,885.0","20,820.0","0.00%"
"Sep 27, 2012","20,885.0","20,850.0","20,890.0","20,820.0","0.05%"
"Sep 26, 2012","20,875.0","20,840.0","20,900.0","20,810.0","0.12%"
"Sep 25, 2012","20,850.0","20,850.0","20,865.0","20,810.0","-0.10%"
"Sep 24, 2012","20,870.0","20,845.0","20,875.0","20,810.0","0.02%"
"Sep 21, 2012","20,865.0","20,850.0","20,885.0","20,810.0","-0.07%"
"Sep 20, 2012","20,880.0","20,850.0","20,880.0","20,810.0","0.05%"
"Sep 19, 2012","20,870.0","20,850.0","20,880.0","20,810.0","0.10%"
"Sep 18, 2012","20,850.0","20,830.0","20,870.0","20,790.0","-0.02%"
"Sep 17, 2012","20,855.0","20,840.0","20,865.0","20,790.0","-0.05%"
"Sep 14, 2012","20,865.0","20,830.0","20,865.0","20,790.0","0.00%"
"Sep 13, 2012","20,865.0","20,830.0","20,865.0","20,790.0","0.10%"
"Sep 12, 2012","20,845.0","20,830.0","20,875.0","20,790.0","-0.02%"
"Sep 11, 2012","20,850.0","20,840.0","20,860.0","20,790.0","-0.07%"
"Sep 10, 2012","20,865.0","20,830.0","20,865.0","20,790.0","0.07%"
"Sep 07, 2012","20,850.0","20,830.0","20,860.0","20,790.0","-0.02%"
"Sep 06, 2012","20,855.0","20,840.0","20,875.0","20,790.0","-0.02%"
"Sep 05, 2012","20,860.0","20,840.0","20,905.0","20,790.0","0.00%"
"Sep 04, 2012","20,860.0","20,840.0","20,885.0","20,790.0","0.10%"
"Sep 03, 2012","20,840.0","20,790.0","20,840.0","20,790.0","0.00%"
"Aug 31, 2012","20,840.0","20,840.0","20,910.0","20,790.0","-0.10%"
"Aug 30, 2012","20,860.0","20,840.0","20,880.0","20,810.0","-0.02%"
"Aug 29, 2012","20,865.0","20,840.0","20,875.0","20,805.0","-0.05%"
"Aug 28, 2012","20,875.0","20,840.0","20,895.0","20,800.0","0.05%"
"Aug 27, 2012","20,865.0","20,830.0","20,895.0","20,800.0","0.02%"
"Aug 24, 2012","20,860.0","20,930.0","20,960.0","20,830.0","-0.17%"
"Aug 23, 2012","20,895.0","20,835.0","20,905.0","20,820.0","0.24%"
"Aug 22, 2012","20,845.0","20,825.0","20,865.0","20,780.0","0.00%"
"Aug 21, 2012","20,845.0","20,830.0","20,855.0","20,785.0","0.00%"
"Aug 20, 2012","20,845.0","20,830.0","20,865.0","20,785.0","-0.10%"
"Aug 17, 2012","20,865.0","20,830.0","20,865.0","20,785.0","0.10%"
"Aug 16, 2012","20,845.0","20,835.0","20,860.0","20,790.0","-0.05%"
"Aug 15, 2012","20,855.0","20,830.0","20,925.0","20,800.0","-0.45%"
"Aug 14, 2012","20,950.0","20,840.0","20,970.0","20,800.0","0.48%"
"Aug 13, 2012","20,850.0","20,840.0","20,900.0","20,800.0","-0.07%"
"Aug 10, 2012","20,865.0","20,835.0","20,875.0","20,800.0","0.02%"
"Aug 09, 2012","20,860.0","20,840.0","20,915.0","20,800.0","0.07%"
"Aug 08, 2012","20,845.0","20,840.0","20,965.0","20,800.0","-0.10%"
"Aug 07, 2012","20,865.0","20,840.0","20,890.0","20,800.0","0.05%"
"Aug 06, 2012","20,855.0","20,840.0","20,870.0","20,800.0","-0.05%"
"Aug 03, 2012","20,865.0","20,840.0","20,945.0","20,800.0","0.00%"
"Aug 02, 2012","20,865.0","20,920.0","20,945.0","20,800.0","0.02%"
"Aug 01, 2012","20,860.0","20,840.0","20,940.0","20,800.0","-0.05%"
"Jul 31, 2012","20,870.0","20,855.0","20,885.0","20,810.0","0.00%"
"Jul 30, 2012","20,870.0","20,850.0","20,895.0","20,810.0","-0.05%"
"Jul 27, 2012","20,880.0","20,860.0","20,890.0","20,810.0","0.00%"
"Jul 26, 2012","20,880.0","20,860.0","20,900.0","20,810.0","-0.02%"
"Jul 25, 2012","20,885.0","20,850.0","20,900.0","20,800.0","0.02%"
"Jul 24, 2012","20,880.0","20,830.0","20,885.0","20,800.0","0.14%"
"Jul 23, 2012","20,850.0","20,830.0","20,874.0","20,800.0","0.02%"
"Jul 20, 2012","20,845.0","20,810.0","20,872.0","20,800.0","0.02%"
"Jul 19, 2012","20,840.0","20,810.0","20,861.0","20,800.0","-0.07%"
"Jul 18, 2012","20,855.0","20,835.0","20,875.0","20,800.0","0.02%"
"Jul 17, 2012","20,850.0","20,855.0","20,875.0","20,800.0","-0.05%"
"Jul 16, 2012","20,860.0","20,850.0","20,882.0","20,820.0","0.00%"
"Jul 13, 2012","20,860.0","20,850.0","20,885.0","20,820.0","-0.05%"
"Jul 12, 2012","20,870.0","20,850.0","20,880.0","20,820.0","-0.02%"
"Jul 11, 2012","20,875.0","20,860.0","20,902.0","20,830.0","-0.02%"
"Jul 10, 2012","20,880.0","20,860.0","20,899.0","20,830.0","0.02%"
"Jul 09, 2012","20,875.0","20,850.0","20,912.0","20,830.0","-0.05%"
"Jul 06, 2012","20,885.0","20,865.0","20,912.0","20,840.0","0.02%"
"Jul 05, 2012","20,880.0","20,850.0","20,900.0","20,850.0","-0.05%"
"Jul 04, 2012","20,890.0","20,870.0","20,910.0","20,850.0","0.00%"
"Jul 03, 2012","20,890.0","20,850.0","20,920.0","20,850.0","-0.02%"
"Jul 02, 2012","20,895.0","20,870.0","20,925.0","20,850.0","-0.05%"
"Jun 29, 2012","20,905.0","20,880.0","20,925.0","20,850.0","-0.10%"
"Jun 28, 2012","20,925.0","20,850.0","20,925.0","20,830.0","0.17%"
"Jun 27, 2012","20,890.0","20,865.0","20,920.0","20,830.0","-0.17%"
"Jun 26, 2012","20,925.0","20,880.0","20,925.0","20,830.0","0.43%"
"Jun 25, 2012","20,835.0","20,880.0","20,965.0","20,800.0","-0.33%"
"Jun 22, 2012","20,905.0","20,890.0","20,975.0","20,860.0","-0.07%"
"Jun 21, 2012","20,920.0","20,910.0","20,960.0","20,860.0","-0.10%"
"Jun 20, 2012","20,940.0","20,900.0","20,960.0","20,860.0","-0.12%"
"Jun 19, 2012","20,965.0","20,935.0","20,965.0","20,880.0","0.05%"
"Jun 18, 2012","20,955.0","20,935.0","20,995.0","20,830.0","-0.02%"
"Jun 15, 2012","20,960.0","20,935.0","21,000.0","20,830.0","0.00%"
"Jun 14, 2012","20,960.0","20,935.0","21,000.0","20,830.0","0.00%"
"Jun 13, 2012","20,960.0","20,930.0","21,000.0","20,830.0","0.24%"
"Jun 12, 2012","20,910.0","20,945.0","21,015.0","20,830.0","-0.38%"
"Jun 11, 2012","20,990.0","20,960.0","21,035.0","20,830.0","0.02%"
"Jun 08, 2012","20,985.0","20,930.0","21,035.0","20,830.0","-0.10%"
"Jun 07, 2012","21,005.0","20,950.0","21,040.0","20,830.0","-0.01%"
"Jun 06, 2012","21,008.0","20,900.0","21,048.0","20,830.0","0.28%"
"Jun 05, 2012","20,950.0","20,860.0","21,030.0","20,830.0","0.12%"
"Jun 04, 2012","20,925.0","20,840.0","20,925.0","20,820.0","0.29%"
"Jun 01, 2012","20,865.0","20,840.0","20,900.0","20,780.0","-0.02%"
"May 31, 2012","20,870.0","20,850.0","20,920.0","20,800.0","-0.02%"
"May 30, 2012","20,875.0","20,845.0","20,885.0","20,800.0","0.12%"
"May 29, 2012","20,850.0","20,840.0","20,880.0","20,800.0","-0.05%"
"May 28, 2012","20,860.0","20,830.0","20,880.0","20,800.0","0.00%"
"May 25, 2012","20,860.0","20,830.0","20,880.0","20,800.0","0.00%"
"May 24, 2012","20,860.0","20,830.0","20,880.0","20,800.0","0.05%"
"May 23, 2012","20,850.0","20,830.0","20,880.0","20,800.0","0.01%"
"May 22, 2012","20,847.5","20,830.0","20,847.5","20,800.0","-0.01%"
"May 21, 2012","20,850.0","20,830.0","20,875.0","20,800.0","0.00%"
"May 18, 2012","20,850.0","20,830.0","20,885.0","20,800.0","0.02%"
"May 17, 2012","20,845.0","20,830.0","20,870.0","20,780.0","-0.02%"
"May 16, 2012","20,850.0","20,830.0","20,850.0","20,780.0","-0.02%"
"May 15, 2012","20,855.0","20,830.0","20,885.0","20,780.0","-0.02%"
"May 14, 2012","20,860.0","20,830.0","20,870.0","20,780.0","0.07%"
"May 11, 2012","20,845.0","20,830.0","20,865.0","20,780.0","-0.38%"
"May 10, 2012","20,925.0","20,830.0","20,925.0","20,780.0","0.31%"
"May 09, 2012","20,860.0","20,840.0","20,940.0","20,800.0","0.05%"
"May 08, 2012","20,850.0","20,920.0","20,950.0","20,780.0","-0.10%"
"May 07, 2012","20,870.0","20,830.0","20,950.0","20,780.0","0.10%"
"May 04, 2012","20,850.0","20,830.0","20,880.0","20,800.0","-0.04%"
"May 03, 2012","20,857.5","20,840.0","20,867.5","20,800.0","0.01%"
"May 02, 2012","20,855.0","20,850.0","20,935.0","20,800.0","-0.05%"
"May 01, 2012","20,865.0","20,830.0","20,865.0","20,830.0","0.00%"
"Apr 30, 2012","20,865.0","20,830.0","20,865.0","20,830.0","0.00%"
"Apr 27, 2012","20,865.0","20,830.0","20,920.0","20,800.0","-0.02%"
"Apr 26, 2012","20,870.0","20,830.0","20,880.0","20,790.0","0.07%"
"Apr 25, 2012","20,855.0","20,820.0","20,885.0","20,780.0","0.14%"
"Apr 24, 2012","20,825.0","20,830.0","20,885.0","20,780.0","-0.07%"
"Apr 23, 2012","20,840.0","20,810.0","20,865.0","20,780.0","-0.05%"
"Apr 20, 2012","20,850.0","20,820.0","20,870.0","20,760.0","0.12%"
"Apr 19, 2012","20,825.0","20,810.0","20,865.0","20,780.0","0.00%"
"Apr 18, 2012","20,825.0","20,825.0","20,865.0","20,780.0","0.00%"
"Apr 17, 2012","20,825.0","20,810.0","20,865.0","20,780.0","0.00%"
"Apr 16, 2012","20,825.0","20,810.0","20,865.0","20,780.0","0.00%"
"Apr 13, 2012","20,825.0","20,820.0","20,865.0","20,780.0","-0.07%"
"Apr 12, 2012","20,840.0","20,810.0","20,870.0","20,780.0","0.07%"
"Apr 11, 2012","20,825.0","20,810.0","20,865.0","20,780.0","0.04%"
"Apr 10, 2012","20,817.0","20,810.0","20,847.0","20,780.0","-0.09%"
"Apr 09, 2012","20,835.0","20,810.0","20,835.0","20,780.0","0.02%"
"Apr 06, 2012","20,830.0","20,810.0","20,880.0","20,780.0","0.02%"
"Apr 05, 2012","20,825.0","20,800.0","20,855.0","20,780.0","-0.05%"
"Apr 04, 2012","20,835.0","20,810.0","20,855.0","20,780.0","-0.02%"
"Apr 03, 2012","20,840.0","20,810.0","20,840.0","20,780.0","-0.05%"
"Apr 02, 2012","20,850.0","20,820.0","20,850.0","20,820.0","0.00%"
"Mar 30, 2012","20,850.0","20,800.0","20,860.0","20,770.0","0.12%"
"Mar 29, 2012","20,825.0","20,780.0","20,855.0","20,780.0","-0.10%"
"Mar 28, 2012","20,845.0","20,850.0","20,913.0","20,780.0","-0.10%"
"Mar 27, 2012","20,865.0","20,870.0","20,933.0","20,810.0","-0.17%"
"Mar 26, 2012","20,900.0","20,820.0","20,918.0","20,800.0","0.07%"
"Mar 23, 2012","20,885.0","20,820.0","20,910.0","20,810.0","0.12%"
"Mar 22, 2012","20,860.0","20,820.0","20,915.0","20,800.0","-0.05%"
"Mar 21, 2012","20,870.0","20,800.0","20,870.0","20,780.0","0.19%"
"Mar 20, 2012","20,830.0","20,810.0","20,854.0","20,780.0","-0.02%"
"Mar 19, 2012","20,835.0","20,810.0","20,849.0","20,780.0","0.07%"
"Mar 16, 2012","20,820.0","20,810.0","20,850.0","20,780.0","-0.05%"
"Mar 15, 2012","20,830.0","20,810.0","20,853.0","20,780.0","-0.05%"
"Mar 14, 2012","20,840.0","20,810.0","20,875.0","20,780.0","0.00%"
"Mar 13, 2012","20,840.0","20,810.0","20,885.0","20,780.0","0.02%"
"Mar 12, 2012","20,835.0","20,800.0","20,875.0","20,780.0","0.02%"
"Mar 09, 2012","20,830.0","20,800.0","20,850.0","20,780.0","-0.02%"
"Mar 08, 2012","20,835.0","20,800.0","20,875.0","20,780.0","0.01%"
"Mar 07, 2012","20,832.5","20,810.0","20,832.5","20,780.0","-0.13%"
"Mar 06, 2012","20,860.0","20,810.0","20,890.0","20,780.0","0.14%"
"Mar 05, 2012","20,830.0","20,825.0","20,870.0","20,780.0","0.00%"
"Mar 02, 2012","20,830.0","20,810.0","20,835.0","20,780.0","-0.07%"
"Mar 01, 2012","20,845.0","20,800.0","20,875.0","20,780.0","0.05%"
"Feb 29, 2012","20,835.0","20,815.0","20,835.0","20,780.0","-0.05%"
"Feb 28, 2012","20,845.0","20,800.0","20,875.0","20,780.0","0.00%"
"Feb 27, 2012","20,845.0","20,810.0","20,865.0","20,780.0","0.02%"
"Feb 24, 2012","20,840.0","20,810.0","20,860.0","20,780.0","0.10%"
"Feb 23, 2012","20,820.0","20,800.0","20,870.0","20,770.0","-0.07%"
"Feb 22, 2012","20,835.0","20,810.0","20,855.0","20,780.0","0.02%"
"Feb 21, 2012","20,830.0","20,810.0","20,855.0","20,780.0","-0.05%"
"Feb 20, 2012","20,840.0","20,865.0","20,905.0","20,770.0","0.07%"
"Feb 17, 2012","20,825.0","20,810.0","20,880.0","20,770.0","0.02%"
"Feb 16, 2012","20,820.0","20,865.0","20,915.0","20,770.0","-0.19%"
"Feb 15, 2012","20,860.0","20,865.0","20,905.0","20,780.0","0.00%"
"Feb 14, 2012","20,860.0","20,800.0","20,885.0","20,800.0","0.02%"
"Feb 13, 2012","20,855.0","20,800.0","20,925.0","20,800.0","-0.19%"
"Feb 10, 2012","20,895.0","20,865.0","20,905.0","20,800.0","-0.07%"
"Feb 09, 2012","20,910.0","20,800.0","21,005.0","20,800.0","-0.12%"
"Feb 08, 2012","20,935.0","20,940.0","21,035.0","20,825.0","-0.07%"
"Feb 07, 2012","20,950.0","20,930.0","21,080.0","20,900.0","-0.02%"
"Feb 06, 2012","20,955.0","20,950.0","21,065.0","20,900.0","-0.10%"
"Feb 03, 2012","20,975.0","20,960.0","21,055.0","20,825.0","-0.05%"
"Feb 02, 2012","20,985.0","20,950.0","21,065.0","20,900.0","-0.11%"
"Feb 01, 2012","21,008.0","20,950.0","21,058.0","20,900.0","-0.05%"
"Jan 31, 2012","21,018.0","21,030.0","21,048.0","20,900.0","0.24%"
"Jan 30, 2012","20,968.0","20,850.0","21,073.0","20,800.0","0.33%"
"Jan 27, 2012","20,900.0","20,850.0","20,900.0","20,850.0","0.00%"
"Jan 26, 2012","20,900.0","20,850.0","20,900.0","20,850.0","0.00%"
"Jan 25, 2012","20,900.0","20,850.0","20,900.0","20,850.0","0.14%"
"Jan 24, 2012","20,870.0","20,810.0","20,870.0","20,810.0","0.00%"
"Jan 23, 2012","20,870.0","20,810.0","20,870.0","20,810.0","0.00%"
"Jan 20, 2012","20,870.0","20,830.0","20,910.0","20,810.0","-0.14%"
"Jan 19, 2012","20,900.0","20,860.0","20,950.0","20,800.0","-0.14%"
"Jan 18, 2012","20,930.0","20,970.0","21,030.0","20,825.0","-0.42%"
"Jan 17, 2012","21,018.0","21,020.0","21,049.0","20,970.0","0.00%"
"Jan 16, 2012","21,018.0","21,033.0","21,052.0","21,000.0","-0.07%"
"Jan 13, 2012","21,033.5","21,031.0","21,037.5","21,000.0","-0.01%"
"Jan 12, 2012","21,035.0","21,033.0","21,036.0","21,000.0","0.02%"
"Jan 11, 2012","21,030.5","21,000.0","21,040.5","21,000.0","0.06%"
"Jan 10, 2012","21,018.0","21,033.0","21,053.0","21,000.0","-0.08%"
"Jan 09, 2012","21,034.5","21,033.0","21,036.5","21,000.0","0.00%"
"Jan 06, 2012","21,033.5","21,035.0","21,037.5","21,000.0","0.01%"
"Jan 05, 2012","21,031.0","21,035.0","21,040.0","21,000.0","0.00%"
"Jan 04, 2012","21,031.0","21,030.0","21,040.0","21,000.0","0.00%"
"Jan 03, 2012","21,031.0","21,034.0","21,040.0","21,000.0","-0.01%"
"Jan 02, 2012","21,033.5","21,031.0","21,033.5","21,031.0","0.00%"
"Dec 30, 2011","21,033.5","21,035.0","21,037.5","21,000.0","0.05%"
"Dec 29, 2011","21,023.0","21,030.0","21,048.0","21,000.0","0.08%"
"Dec 28, 2011","21,005.5","21,031.0","21,040.5","21,000.0","-0.13%"
"Dec 27, 2011","21,032.0","21,030.0","21,039.0","21,000.0","-0.01%"
"Dec 26, 2011","21,034.5","21,030.0","21,036.5","21,000.0","0.09%"
"Dec 23, 2011","21,016.0","21,015.0","21,025.0","20,990.0","0.05%"
"Dec 22, 2011","21,005.5","21,015.0","21,025.5","20,990.0","-0.06%"
"Dec 21, 2011","21,018.0","21,018.0","21,023.0","20,990.0","0.06%"
"Dec 20, 2011","21,005.5","21,015.0","21,025.5","20,990.0","-0.06%"
"Dec 19, 2011","21,017.5","21,016.0","21,023.5","20,990.0","-0.01%"
"Dec 16, 2011","21,020.5","21,015.0","21,020.5","20,990.0","0.02%"
"Dec 15, 2011","21,016.0","21,020.0","21,025.0","20,981.0","0.03%"
"Dec 14, 2011","21,010.0","21,020.0","21,021.0","20,981.0","-0.00%"
"Dec 13, 2011","21,010.5","21,010.0","21,010.5","20,981.0","0.01%"
"Dec 12, 2011","21,008.0","21,005.0","21,013.0","20,990.0","0.01%"
"Dec 09, 2011","21,005.5","21,005.0","21,015.5","20,981.0","-0.01%"
"Dec 08, 2011","21,008.0","21,005.0","21,013.0","20,981.0","-0.01%"
"Dec 07, 2011","21,010.5","21,005.0","21,010.5","20,981.0","0.00%"
"Dec 06, 2011","21,010.5","21,005.0","21,010.5","20,990.0","0.00%"
"Dec 05, 2011","21,010.5","21,005.0","21,010.5","20,990.0","0.02%"
"Dec 02, 2011","21,005.5","21,010.0","21,015.5","20,981.0","-0.02%"
"Dec 01, 2011","21,010.5","21,005.0","21,010.5","20,981.0","0.02%"
"Nov 30, 2011","21,005.5","21,006.0","21,015.5","20,990.0","-0.02%"
"Nov 29, 2011","21,010.0","21,005.0","21,011.0","20,990.0","0.01%"
"Nov 28, 2011","21,008.0","21,006.0","21,013.0","20,990.0","0.01%"
"Nov 25, 2011","21,005.5","21,010.0","21,015.5","20,990.0","-0.01%"
"Nov 24, 2011","21,008.0","21,010.0","21,013.0","20,990.0","-0.00%"
"Nov 23, 2011","21,008.5","21,010.0","21,012.5","20,990.0","0.00%"
"Nov 22, 2011","21,008.0","21,006.0","21,013.0","20,990.0","-0.00%"
"Nov 21, 2011","21,008.5","21,005.0","21,012.5","20,990.0","0.01%"
"Nov 18, 2011","21,005.5","21,005.0","21,015.5","20,980.0","-0.01%"
"Nov 17, 2011","21,008.5","21,006.0","21,012.5","20,980.0","0.01%"
"Nov 16, 2011","21,005.5","21,005.0","21,015.5","20,980.0","-0.01%"
"Nov 15, 2011","21,008.0","21,005.0","21,013.0","20,980.0","0.00%"
"Nov 14, 2011","21,008.0","21,005.0","21,013.0","20,980.0","-0.01%"
"Nov 11, 2011","21,009.5","21,005.0","21,011.5","20,980.0","0.01%"
"Nov 10, 2011","21,008.0","21,005.0","21,013.0","20,980.0","-0.01%"
"Nov 09, 2011","21,009.5","21,005.0","21,011.5","20,980.0","0.01%"
"Nov 08, 2011","21,008.0","21,006.0","21,013.0","20,980.0","0.00%"
"Nov 07, 2011","21,008.0","21,005.0","21,012.0","20,980.0","0.00%"
"Nov 04, 2011","21,008.0","21,005.0","21,013.0","20,980.0","0.01%"
"Nov 03, 2011","21,005.5","21,006.0","21,014.5","20,980.0","-0.01%"
"Nov 02, 2011","21,008.0","21,005.0","21,012.0","20,980.0","0.01%"
"Nov 01, 2011","21,005.5","21,005.0","21,014.5","20,980.0","0.00%"
"Oct 31, 2011","21,005.5","21,005.0","21,014.5","20,980.0","0.38%"
"Oct 28, 2011","20,925.0","21,006.0","21,014.0","20,900.0","-0.14%"
"Oct 27, 2011","20,954.0","20,990.0","20,995.0","20,900.0","0.08%"
"Oct 26, 2011","20,937.5","20,971.0","20,991.5","20,865.0","-0.07%"
"Oct 25, 2011","20,952.5","20,950.0","20,955.5","20,865.0","-0.00%"
"Oct 24, 2011","20,953.0","20,950.0","20,955.0","20,865.0","0.00%"
"Oct 21, 2011","20,953.0","20,950.0","20,955.0","20,865.0","0.05%"
"Oct 20, 2011","20,943.0","20,940.0","20,945.0","20,865.0","0.03%"
"Oct 19, 2011","20,937.5","20,938.0","20,940.5","20,865.0","0.11%"
"Oct 18, 2011","20,914.0","20,925.0","20,929.0","20,830.0","0.03%"
"Oct 17, 2011","20,907.5","20,900.0","20,920.5","20,800.0","0.07%"
"Oct 14, 2011","20,893.0","20,893.0","20,895.0","20,780.0","0.05%"
"Oct 13, 2011","20,882.5","20,883.0","20,885.5","20,775.0","0.05%"
"Oct 12, 2011","20,872.5","20,870.0","20,875.5","20,775.0","0.02%"
"Oct 11, 2011","20,867.5","20,870.0","20,880.5","20,775.0","0.05%"
"Oct 10, 2011","20,857.5","20,855.0","20,860.5","20,800.0","0.19%"
"Oct 07, 2011","20,817.0","20,855.0","20,875.0","20,800.0","-0.17%"
"Oct 06, 2011","20,852.0","20,850.0","20,854.0","20,750.0","0.05%"
"Oct 05, 2011","20,842.0","20,840.0","20,844.0","20,750.0","0.10%"
"Oct 04, 2011","20,822.0","20,830.0","20,844.0","20,750.0","-0.05%"
"Oct 03, 2011","20,832.0","20,830.0","20,834.0","20,750.0","0.01%"
"Sep 30, 2011","20,829.5","20,830.0","20,836.5","20,750.0","-0.01%"
"Sep 29, 2011","20,832.0","20,830.0","20,892.0","20,750.0","0.00%"
"Sep 28, 2011","20,832.0","20,830.0","20,834.0","20,750.0","0.07%"
"Sep 27, 2011","20,817.0","20,830.0","20,849.0","20,750.0","-0.07%"
"Sep 26, 2011","20,832.0","20,830.0","20,834.0","20,750.0","-0.31%"
"Sep 23, 2011","20,897.5","20,830.0","20,897.5","20,750.0","0.36%"
"Sep 22, 2011","20,822.0","20,830.0","20,902.0","20,750.0","-0.36%"
"Sep 21, 2011","20,897.5","20,830.0","20,897.5","20,750.0","0.39%"
"Sep 20, 2011","20,817.0","20,830.0","20,849.0","20,750.0","-0.07%"
"Sep 19, 2011","20,832.0","20,830.0","20,834.0","20,750.0","0.00%"
"Sep 16, 2011","20,832.0","20,830.0","20,892.0","20,750.0","-0.31%"
"Sep 15, 2011","20,897.5","20,830.0","20,897.5","20,750.0","0.31%"
"Sep 14, 2011","20,832.0","20,830.0","20,834.0","20,750.0","0.07%"
"Sep 13, 2011","20,817.0","20,830.0","20,907.0","20,750.0","-0.07%"
"Sep 12, 2011","20,832.0","20,830.0","20,834.0","20,750.0","0.07%"
"Sep 09, 2011","20,817.0","20,830.0","20,849.0","20,750.0","0.00%"
"Sep 08, 2011","20,817.0","20,830.0","20,849.0","20,750.0","-0.07%"
"Sep 07, 2011","20,832.0","20,830.0","20,834.0","20,750.0","0.07%"
"Sep 06, 2011","20,817.0","20,830.0","20,849.0","20,750.0","-0.07%"
"Sep 05, 2011","20,832.0","20,830.0","20,834.0","20,750.0","0.00%"
"Sep 02, 2011","20,832.0","20,830.0","20,832.0","20,830.0","0.00%"
"Sep 01, 2011","20,832.0","20,830.0","20,834.0","20,750.0","0.00%"
"Aug 31, 2011","20,832.0","20,830.0","20,834.0","20,750.0","0.00%"
"Aug 30, 2011","20,832.0","20,830.0","20,834.0","20,750.0","0.00%"
"Aug 29, 2011","20,832.0","20,830.0","20,834.0","20,750.0","0.00%"
"Aug 26, 2011","20,832.0","20,830.0","20,834.0","20,750.0","0.10%"
"Aug 25, 2011","20,812.0","20,830.0","20,844.0","20,750.0","-0.10%"
"Aug 24, 2011","20,832.0","20,830.0","20,832.0","20,724.0","0.05%"
"Aug 23, 2011","20,822.0","20,820.0","20,822.0","20,724.0","0.00%"
"Aug 22, 2011","20,822.0","20,820.0","20,822.0","20,724.0","0.11%"
"Aug 19, 2011","20,800.0","20,800.0","20,830.0","20,724.0","-0.08%"
"Aug 18, 2011","20,817.0","20,800.0","20,821.0","20,724.0","0.07%"
"Aug 17, 2011","20,802.0","20,780.0","20,836.0","20,724.0","0.07%"
"Aug 16, 2011","20,787.0","20,800.0","20,857.0","20,724.0","-0.12%"
"Aug 15, 2011","20,812.0","20,800.0","20,832.0","20,724.0","-0.02%"
"Aug 12, 2011","20,817.0","20,800.0","20,827.0","20,724.0","0.00%"
"Aug 11, 2011","20,817.0","20,820.0","20,827.0","20,700.0","0.12%"
"Aug 10, 2011","20,792.0","20,800.0","20,852.0","20,650.0","-0.02%"
"Aug 09, 2011","20,797.0","20,750.0","20,819.0","20,550.0","0.59%"
"Aug 08, 2011","20,675.0","20,600.0","20,765.0","20,540.0","0.44%"
"Aug 05, 2011","20,585.0","20,570.0","20,605.0","20,535.0","-0.02%"
"Aug 04, 2011","20,590.0","20,570.0","20,600.0","20,530.0","0.19%"
"Aug 03, 2011","20,550.0","20,570.0","20,640.0","20,500.0","-0.19%"
"Aug 02, 2011","20,590.0","20,560.0","20,610.0","20,525.0","-0.10%"
"Aug 01, 2011","20,610.0","20,550.0","20,610.0","20,525.0","0.07%"
"Jul 29, 2011","20,595.0","20,560.0","20,595.0","20,520.0","0.05%"
"Jul 28, 2011","20,585.0","20,550.0","20,605.0","20,520.0","0.02%"
"Jul 27, 2011","20,580.0","20,560.0","20,610.0","20,520.0","-0.10%"
"Jul 26, 2011","20,600.0","20,560.0","20,610.0","20,520.0","0.12%"
